taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
1861078	Ceromitia alternipunctella Walsingham, 1881	1861078	Ceromitia alternipunctella Walsingham, 1881	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Adelidae	4538	Ceromitia	1861053	Ceromitia alternipunctella	1861078	NE
1887726	Syllepte mesoleucalis Hampson, 1898	1887726	Syllepte mesoleucalis Hampson, 1898	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Crambidae	8841	Syllepte	1887721	Syllepte mesoleucalis	1887726	NE
1946660	Borbo lugens (Hopffer, 1855)	1946660	Borbo lugens (Hopffer, 1855)	82	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Hesperiidae	6953	Borbo	1946647	Borbo lugens	1946660	LC
1975092	Lhommeia subapicata (Warren, 1899)	1975092	Lhommeia subapicata (Warren, 1899)	21	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Lhommeia	1975091	Lhommeia subapicata	1975092	NE
5104917	Caloptilia prosticta (Meyrick, 1909)	5104917	Caloptilia prosticta (Meyrick, 1909)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gracillariidae	5487	Caloptilia	1750339	Caloptilia prosticta	5104917	NE
5127799	Gnophodes betsimena (Boisduval, 1833)	5127794	Gnophodes parmeno Doubleday, 1849	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Gnophodes	1892875	Gnophodes parmeno	5127794	LC
6114825	Trichoptilus festus Meyrick, 1920	8728996	Megalorhipida festus (Meyrick, 1920)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pterophoridae	8863	Megalorhipida	1858921	Megalorhipida festus	8728996	NE
7206831	Amauris echeria echeria	7206831	Amauris echeria echeria	319	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Amauris	1906002	Amauris echeria	1906117	LC
7207103	Charaxes candiope candiope	7207103	Charaxes candiope candiope	26	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Charaxes	7236053	Charaxes candiope	5129091	
8767105	Alonina pyrocraspis (Hampson, 1910)	1940126	Monopetalotaxis pyrocraspis (Hampson, 1910)	6	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Sesiidae	5340	Monopetalotaxis	1940122	Monopetalotaxis pyrocraspis	1940126	NE
8928829	Bicyclus vulgaris (Butler, 1868) Butler, 1868	1893901	Mycalesis vulgaris Butler, 1868	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Mycalesis	1893525	Mycalesis vulgaris	1893901	NE
8973037	Ephysteris photinopa (Meyrick, 1920)	1847586	Photodotis photinopa (Meyrick, 1920)	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gelechiidae	3553	Photodotis	1847582	Photodotis photinopa	1847586	NE
8987743	Prasinocyma immaculata unipuncta Warren, 1897	7210560	Prasinocyma immaculata immaculata	1	SUBSPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Prasinocyma	1955038	Prasinocyma immaculata	1955073	
9828822	BOLD:ABW5374	9828822	BOLD:ABW5374	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
9853988	BOLD:ACX7700	9853988	BOLD:ACX7700	10	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tineidae	9412					
9861426	BOLD:ABW6371	9861426	BOLD:ABW6371	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Praydidae	4525436	Prays	9021546			
10115916	BOLD:ABY0377	10115916	BOLD:ABY0377	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tineidae	9412	Edosa	1858396			
10275765	BOLD:ADS8741	10275765	BOLD:ADS8741	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
10436490	BOLD:AAA8548	10436490	BOLD:AAA8548	11	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Sphingidae	8868	Nephele	1864258	Nephele comma	5124088	
10521980	BOLD:ACW6037	10521980	BOLD:ACW6037	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
10737313	Serradinga kammanassiensis (Henning S.F. & Henning G.A., 1994)	10737313	Serradinga kammanassiensis (Henning S.F. & Henning G.A., 1994)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Serradinga	4704681	Serradinga kammanassiensis	10737313	LC
11386407	Stugeta bowkeri henningi Dickson, 1980	11386407	Stugeta bowkeri henningi Dickson, 1980	5	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Stugeta	1928733	Stugeta bowkeri	1928746	LC
11413989	BOLD:ADZ5697	11413989	BOLD:ADZ5697	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
11498571	Magusa versicolora (Saalmüller, 1891)	11498571	Magusa versicolora (Saalmüller, 1891)	21	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Magusa	1767046	Magusa versicolora	11498571	NE
11604795	BOLD:ADU8834	11604795	BOLD:ADU8834	4	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
11753081	BOLD:ADY9250	11753081	BOLD:ADY9250	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
11807116	BOLD:ADT3376	11807116	BOLD:ADT3376	215	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Psychidae	8861					
11888489	BOLD:ADS9463	11888489	BOLD:ADS9463	93	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gelechiidae	3553					
12066487	Anadiasa cervina Aurivillius, 1905	1732602	Pseudolyra cervina (Aurivillius, 1905)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lasiocampidae	3530	Pseudolyra	1732601	Pseudolyra cervina	1732602	NE
1771457	Ctenusa marginifera Walker, 1865	1771456	Ctenusa varians Wallengren, 1863	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Ctenusa	1771454	Ctenusa varians	1771456	NE
1774436	Eustrotia megalena Mabille, 1899	1774436	Eustrotia megalena Mabille, 1899	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Eustrotia	1774366	Eustrotia megalena	1774436	NE
1775777	Audea tegulata Hampson, 1902	1775777	Audea tegulata Hampson, 1902	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Audea	1775759	Audea tegulata	1775777	NE
1778430	Plecopterodes moderata Wallengren, 1860	1778430	Plecopterodes moderata Wallengren, 1860	38	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Plecopterodes	1778406	Plecopterodes moderata	1778430	NE
1803545	Rhodogastria similis Möschler, 1884	1803545	Rhodogastria similis Möschler, 1884	117	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Rhodogastria	8978428	Rhodogastria similis	1803545	NE
1838191	Eporycta chionaula Meyrick, 1920	1838191	Eporycta chionaula Meyrick, 1920	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Xyloryctidae	4300662	Eporycta	1838186	Eporycta chionaula	1838191	NE
1846319	Neotelphusa cirrhomacula Janse, 1958	1846319	Neotelphusa cirrhomacula Janse, 1958	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gelechiidae	3553	Neotelphusa	1846317	Neotelphusa cirrhomacula	1846319	NE
1853985	Narycia saccharata (Meyrick, 1914)	1853985	Narycia saccharata (Meyrick, 1914)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Psychidae	8861	Narycia	1853873	Narycia saccharata	1853985	NE
1856048	Ellochotis territa (Meyrick, 1920)	1856048	Ellochotis territa (Meyrick, 1920)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tineidae	9412	Ellochotis	1856044	Ellochotis territa	1856048	NE
1899071	Hamanumida daedalus Fabricius, 1775	1899071	Hamanumida daedalus Fabricius, 1775	456	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Hamanumida	1899069	Hamanumida daedalus	1899071	LC
1927740	Deloneura sheppardi Stevenson, 1934	1927740	Deloneura sheppardi Stevenson, 1934	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Deloneura	1927731	Deloneura sheppardi	1927740	NE
1931522	Thestor tempe Pennington, 1962	1931522	Thestor tempe Pennington, 1962	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Thestor	1931495	Thestor tempe	1931522	LC
1961849	Zamarada plana Bastelberger, 1909	1961849	Zamarada plana Bastelberger, 1909	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Zamarada	1961727	Zamarada plana	1961849	NE
1973537	Adicocrita koranata Felder & Rogenhofer, 1875	1973537	Adicocrita koranata Felder & Rogenhofer, 1875	16	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Adicocrita	1973535	Adicocrita koranata	1973537	NE
1978802	Pseudomaenas alcidata (Felder & Rogenhofer, 1875)	1978802	Pseudomaenas alcidata (Felder & Rogenhofer, 1875)	18	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Pseudomaenas	1978792	Pseudomaenas alcidata	1978802	NE
1983299	Eupithecia pretoriana (Prout, 1922)	1983299	Eupithecia pretoriana (Prout, 1922)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Eupithecia	1982367	Eupithecia pretoriana	1983299	NE
5113723	Cryphia leucomelaena Hampson, 1908	5113723	Cryphia leucomelaena Hampson, 1908	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Cryphia	1795126	Cryphia leucomelaena	5113723	NE
5141238	Graphium polistratus (Grose-Smith, 1889)	5141238	Graphium polistratus (Grose-Smith, 1889)	12	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Papilionidae	9417	Graphium	1937188	Graphium polistratus	5141238	LC
6112279	Diota rostrata (Wallengren, 1860)	1813460	Galtara rostrata Wallengren, 1860	76	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Galtara	9040198	Galtara rostrata	1813460	NE
6115123	Ceromitia spatalodes Meyrick, 1920	6115123	Ceromitia spatalodes Meyrick, 1920	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Adelidae	4538	Ceromitia	1861053	Ceromitia spatalodes	6115123	NE
6118891	Drepanogynis angulilinea Krüger, 2002	6118891	Drepanogynis angulilinea Krüger, 2002	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Drepanogynis	1973166	Drepanogynis angulilinea	6118891	NE
6119969	Etainia krugerensis (Scoble, 1983) Vári et al., 1986	6119969	Etainia krugerensis (Scoble, 1983) Vári et al., 1986	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nepticulidae	7014	Etainia	1735869	Etainia krugerensis	6119969	NE
8754739	Epichoristodes exanimata (Meyrick, 1920)	1746532	Epichorista exanimata Meyrick, 1920	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Epichorista	1746508	Epichorista exanimata	1746532	NE
8801318	Mythimna interciliata Hampson, 1902	8801318	Mythimna interciliata Hampson, 1902	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Mythimna	1767644	Mythimna interciliata	8801318	NE
8831916	Acontiola densa (Walker, 1865)	8831916	Acontiola densa (Walker, 1865)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Acontiola	4405586	Acontiola densa	8831916	NE
8902978	Campter latefasciatus Krüger, 2016	8902978	Campter latefasciatus Krüger, 2016	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Campter	9052563	Campter latefasciatus	8902978	NE
8972342	Parainesis restricta (Hampson, 1910)	5116955	Eilema elegans Butler, 1877	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Eilema	7721234	Eilema elegans	5116955	NE
9078248	Aedia inconclusa (Walker, 1858)	8836699	Aedia squamosa (Wallengren, 1856)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Aedia	8782295	Aedia squamosa	8836699	NE
9966489	BOLD:AAI3058	9966489	BOLD:AAI3058	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nolidae	9717	Arcyophora	1800966	Arcyophora piperitella	10606521	
9995348	BOLD:AAN3231	9995348	BOLD:AAN3231	11	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Microloxia	1963165	Microloxia ruficornis	1963187	
10006466	BOLD:ADE2277	10006466	BOLD:ADE2277	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Matopo	1777373	Matopo scutulata	1777376	
10087992	BOLD:ACW6831	10087992	BOLD:ACW6831	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
10586288	BOLD:ABW0940	10586288	BOLD:ABW0940	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gracillariidae	5487	Leucocercops	1749126	Leucocercops dasmophora	1749127	
11444521	BOLD:ADW6484	11444521	BOLD:ADW6484	6	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
11454168	BOLD:ADY6795	11454168	BOLD:ADY6795	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Adelidae	4538					
11638414	BOLD:ADS6577	11638414	BOLD:ADS6577	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
11731253	BOLD:ADY0925	11731253	BOLD:ADY0925	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
11747558	BOLD:ADU9959	11747558	BOLD:ADU9959	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gracillariidae	5487					
11776348	BOLD:AEG0913	11776348	BOLD:AEG0913	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
11917989	BOLD:ADS1342	11917989	BOLD:ADS1342	9	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Adelidae	4538					
11929299	BOLD:ADZ6621	11929299	BOLD:ADZ6621	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
11954151	Deltote varicolora (Hampson, 1902)	1781703	Lithacodia varicolora Hampson, 1902	5	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Lithacodia	1781695	Lithacodia varicolora	1781703	NE
12106077	Polypogon melanomma melanomma	1779724	Gynaephila melanomma Hampson, 1902	1	SUBSPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Gynaephila	1779721	Gynaephila melanomma	1779724	
12143355	Aventiola truncataria (Walker, 1861)	5113548	Tetracme truncataria Walker, 1861	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Tetracme	9205329	Tetracme truncataria	5113548	NE
1785350	Ctenoplusia euchroa Hampson, 1918	1785350	Ctenoplusia euchroa Hampson, 1918	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Ctenoplusia	1785305	Ctenoplusia euchroa	1785350	NE
1786980	Grammodes stolida Fabricius, 1775	1786980	Grammodes stolida Fabricius, 1775	260	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Grammodes	1786955	Grammodes stolida	1786980	NE
1787341	Athetis excurvata Janse, 1940	1787341	Athetis excurvata Janse, 1940	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Athetis	1787107	Athetis excurvata	1787341	NE
1797775	Eublemma leuconeura Hampson, 1910	1797775	Eublemma leuconeura Hampson, 1910	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Eublemma	9118632	Eublemma leuconeura	1797775	NE
1807634	Ceryx longipes Herrich-Schäffer, 1855	1807634	Ceryx longipes Herrich-Schäffer, 1855	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Ceryx	9053842	Ceryx longipes	1807634	NE
1815726	Trichaeta Swinhoe, 1892	1815726	Trichaeta Swinhoe, 1892	1	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Trichaeta	1815726			
1843053	Ascalenia melanogastra (Meyrick, 1918)	1843053	Ascalenia melanogastra (Meyrick, 1918)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Cosmopterigidae	8839	Ascalenia	1843004	Ascalenia melanogastra	1843053	NE
1843830	Streptothyris tanyacta Meyrick, 1918	1843830	Streptothyris tanyacta Meyrick, 1918	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Cosmopterigidae	8839	Streptothyris	1843829	Streptothyris tanyacta	1843830	NE
1846458	Parapsectris ferulata Meyrick, 1918	1846458	Parapsectris ferulata Meyrick, 1918	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gelechiidae	3553	Parapsectris	1846452	Parapsectris ferulata	1846458	NE
1847200	Dichomeris subiridescens (Janse, 1954)	1847200	Dichomeris subiridescens (Janse, 1954)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gelechiidae	3553	Dichomeris	1846907	Dichomeris subiridescens	1847200	NE
1854297	Picrospora amalthea (Meyrick, 1937)	1854297	Picrospora amalthea (Meyrick, 1937)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Psychidae	8861	Picrospora	1854296	Picrospora amalthea	1854297	NE
1855976	Rhodobates paracosma (Meyrick, 1908)	1855976	Rhodobates paracosma (Meyrick, 1908)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tineidae	9412	Rhodobates	1855974	Rhodobates paracosma	1855976	NE
1867401	Cirina Walker, 1855	1867401	Cirina Walker, 1855	3	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Saturniidae	8864	Cirina	1867401			
1870394	Saluria mesomelanella Hampson, 1918	1870394	Saluria mesomelanella Hampson, 1918	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pyralidae	5336	Saluria	1870335	Saluria mesomelanella	1870394	NE
1871046	Nonphycita lineata Balinsky, 1994	1871046	Nonphycita lineata Balinsky, 1994	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pyralidae	5336	Nonphycita	1871045	Nonphycita lineata	1871046	NE
1876965	Tyndis proteanalis Hampson, 1906	1876965	Tyndis proteanalis Hampson, 1906	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pyralidae	5336	Tyndis	1876959	Tyndis proteanalis	1876965	NE
1888327	Polythlipta annulifera Walker, 1865	1888327	Polythlipta annulifera Walker, 1865	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Crambidae	8841	Polythlipta	1888308	Polythlipta annulifera	1888327	NE
1890873	Pyrausta cinnamomealis Wallengren, 1860	1890873	Pyrausta cinnamomealis Wallengren, 1860	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Crambidae	8841	Pyrausta	1890369	Pyrausta cinnamomealis	1890873	NE
1927959	Aloeides depicta Tite & Dickson, 1968	1927959	Aloeides depicta Tite & Dickson, 1968	174	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Aloeides	1927916	Aloeides depicta	1927959	LC
1940921	Homogyna ignivittata Hampson, 1919	1940921	Homogyna ignivittata Hampson, 1919	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Sesiidae	5340	Homogyna	1940920	Homogyna ignivittata	1940921	NE
1961228	Microligia dolosa Warren, 1897	1961228	Microligia dolosa Warren, 1897	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Microligia	1961224	Microligia dolosa	1961228	NE
1962565	Biclavigera uloprora Prout, 1938	1962565	Biclavigera uloprora Prout, 1938	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Biclavigera	1962559	Biclavigera uloprora	1962565	NE
1992702	Kalenga ansorgei (Warren, 1899)	1992702	Kalenga ansorgei (Warren, 1899)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Thyrididae	8870	Kalenga	1992697	Kalenga ansorgei	1992702	NE
4708955	Tuxentius Larsen, 1982	4708955	Tuxentius Larsen, 1982	31	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Tuxentius	4708955			NE
5136235	Acraea oncaea Hopffer, 1855	5136235	Acraea oncaea Hopffer, 1855	536	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Acraea	1915529	Acraea oncaea	5136235	LC
6113767	Trichopisthia igneotincta (Aurivillius, 1909)	6113767	Trichopisthia igneotincta (Aurivillius, 1909)	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lasiocampidae	3530	Trichopisthia	1732921	Trichopisthia igneotincta	6113767	NE
6114533	Zitha rubiginalis (Walker, 1863)	1871576	Paractenia allutalis Zeller, 1852	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pyralidae	5336	Paractenia	9033332	Paractenia allutalis	1871576	NE
6115442	Hypena ectoglauca Hampson, 1902	6115442	Hypena ectoglauca Hampson, 1902	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Hypena	1798514	Hypena ectoglauca	6115442	NE
6115826	Eublemma alexi Fibiger & Hacker, 2002	6115826	Eublemma alexi Fibiger & Hacker, 2002	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Eublemma	9118632	Eublemma alexi	6115826	NE
6116131	Nodaria aesopusalis (Walker, 1859)	1792210	Nodaria nodosalis (Herrich-Schäffer)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Nodaria	1792199	Nodaria nodosalis	1792210	NE
6120119	Opogona praematura Meyrick, 1909	1857143	Opogona omoscopa (Meyrick, 1893)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tineidae	9412	Opogona	1857014	Opogona omoscopa	1857143	NE
7346301	Tirumala limniace (Cramer, 1775)	7346301	Tirumala limniace (Cramer, 1775)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Tirumala	1909215	Tirumala limniace	7346301	NE
8792758	Crambometra mimela (Krüger, 2009)	8792758	Crambometra mimela (Krüger, 2009)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Notodontidae	7016	Crambometra	1827929	Crambometra mimela	8792758	NE
9093610	Amata pseudosimplex de Freina, 2013	9093610	Amata pseudosimplex de Freina, 2013	15	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Amata	1808097	Amata pseudosimplex	9093610	NE
9102112	Marasmarcha empedota (Meyrick, 1908)	9102112	Marasmarcha empedota (Meyrick, 1908)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pterophoridae	8863	Marasmarcha	1859503	Marasmarcha empedota	9102112	NE
9488671	Pseudopostega idiocoma (Meyrick, 1918) van Nieukerken et al., 2016	9488671	Pseudopostega idiocoma (Meyrick, 1918) van Nieukerken et al., 2016	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Opostegidae	6166	Pseudopostega	4527338	Pseudopostega idiocoma	9488671	NE
9905461	BOLD:AAO4735	9905461	BOLD:AAO4735	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Comostolopsis	1967604	Comostolopsis germana	1967628	
10091745	BOLD:ACF5590	10091745	BOLD:ACF5590	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
